position,season_id,player_id,team_id,stage_id,goals,penalty_goals,type,player
9,892,420,18743,1727,1,0,goals,"{'data': {'player_id': 420, 'team_id': 2458, 'country_id': 556, 'position_id': 3, 'common_name': 'M. Fellaini-Bakkioui', 'display_name': 'Marouane Fellaini', 'fullname': 'Marouane Fellaini-Bakkioui', 'firstname': 'Marouane', 'lastname': 'Fellaini-Bakkioui', 'nationality': 'Belgium', 'birthdate': '22/11/1987', 'birthcountry': 'Belgium', 'birthplace': 'Etterbeek', 'height': '194 cm', 'weight': '85 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/4/420.png', 'team': {'data': {'id': 2458, 'legacy_id': 2157, 'name': 'Shandong Luneng', 'short_code': 'SHL', 'twitter': None, 'country_id': 5618, 'national_team': False, 'founded': 1988, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/26/2458.png', 'venue_id': 1469, 'current_season_id': 19679, 'is_placeholder': False}}}}"
9,892,95807,18647,1728,1,0,goals,"{'data': {'player_id': 95807, 'team_id': 14, 'country_id': 17, 'position_id': 2, 'common_name': 'R. Varane', 'display_name': 'Raphaël Varane', 'fullname': 'Raphaël Varane', 'firstname': 'Raphaël', 'lastname': 'Varane', 'nationality': 'France', 'birthdate': '25/04/1993', 'birthcountry': 'France', 'birthplace': 'Lille', 'height': '191 cm', 'weight': '81 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/31/95807.png', 'team': {'data': {'id': 14, 'legacy_id': 375, 'name': 'Manchester United', 'short_code': 'MUN', 'twitter': '@ManUtd', 'country_id': 462, 'national_team': False, 'founded': 1878, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/14/14.png', 'venue_id': 206, 'current_season_id': 19734, 'is_placeholder': False}}}}"
9,892,1331,18743,1733,2,1,goals,"{'data': {'player_id': 1331, 'team_id': 3468, 'country_id': 556, 'position_id': 4, 'common_name': 'E. Hazard', 'display_name': 'Eden Hazard', 'fullname': 'Eden Hazard', 'firstname': 'Eden', 'lastname': 'Hazard', 'nationality': 'Belgium', 'birthdate': '07/01/1991', 'birthcountry': 'Belgium', 'birthplace': 'La Louvière', 'height': '173 cm', 'weight': '76 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/19/1331.png', 'team': {'data': {'id': 3468, 'legacy_id': 117, 'name': 'Real Madrid', 'short_code': 'RMA', 'twitter': '@realmadrid', 'country_id': 32, 'national_team': False, 'founded': 1902, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/12/3468.png', 'venue_id': 2020, 'current_season_id': 19799, 'is_placeholder': False}}}}"
10,892,32586,18564,1727,1,0,goals,"{'data': {'player_id': 32586, 'team_id': 277, 'country_id': 47, 'position_id': 3, 'common_name': 'E. Forsberg', 'display_name': 'Emil Forsberg', 'fullname': 'Emil Forsberg', 'firstname': 'Emil', 'lastname': 'Forsberg', 'nationality': 'Sweden', 'birthdate': '23/10/1991', 'birthcountry': 'Sweden', 'birthplace': 'Sundsvall', 'height': '179 cm', 'weight': '78 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/10/32586.png', 'team': {'data': {'id': 277, 'legacy_id': 64, 'name': 'RB Leipzig', 'short_code': 'RBL', 'twitter': '@DieRotenBullen', 'country_id': 11, 'national_team': False, 'founded': 2009, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/21/277.png', 'venue_id': 2171, 'current_season_id': 19744, 'is_placeholder': False}}}}"
10,892,31403,18588,1728,1,0,goals,"{'data': {'player_id': 31403, 'team_id': 781, 'country_id': 266, 'position_id': 2, 'common_name': 'D. Vida', 'display_name': 'Domagoj Vida', 'fullname': 'Domagoj Vida', 'firstname': 'Domagoj', 'lastname': 'Vida', 'nationality': 'Croatia', 'birthdate': '29/04/1989', 'birthcountry': 'Croatia', 'birthplace': 'Osijek', 'height': '184 cm', 'weight': '76 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/11/31403.png', 'team': {'data': {'id': 781, 'legacy_id': 859, 'name': 'AEK Athens', 'short_code': 'AEK', 'twitter': None, 'country_id': 125, 'national_team': False, 'founded': 1924, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/13/781.png', 'venue_id': 254, 'current_season_id': 20206, 'is_placeholder': False}}}}"
10,892,1126,18730,1733,2,2,goals,"{'data': {'player_id': 1126, 'team_id': None, 'country_id': 98, 'position_id': 3, 'common_name': 'M. Jedinak', 'display_name': 'Mile Jedinak', 'fullname': 'Mile Jedinak', 'firstname': 'Mile', 'lastname': 'Jedinak', 'nationality': 'Australia', 'birthdate': '03/08/1984', 'birthcountry': 'Australia', 'birthplace': 'Sydney', 'height': '189 cm', 'weight': '87 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/6/1126.png'}}"
11,892,185658,18647,1727,1,1,goals,"{'data': {'player_id': 185658, 'team_id': 7980, 'country_id': 17, 'position_id': 4, 'common_name': 'A. Griezmann', 'display_name': 'Antoine Griezmann', 'fullname': 'Antoine Griezmann', 'firstname': 'Antoine', 'lastname': 'Griezmann', 'nationality': 'France', 'birthdate': '21/03/1991', 'birthcountry': 'France', 'birthplace': 'Mâcon', 'height': '176 cm', 'weight': '73 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/26/185658.png', 'team': {'data': {'id': 7980, 'legacy_id': 113, 'name': 'Atlético Madrid', 'short_code': 'ATM', 'twitter': '@Atleti', 'country_id': 32, 'national_team': False, 'founded': 1903, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/12/7980.png', 'venue_id': 140808, 'current_season_id': 19799, 'is_placeholder': False}}}}"
11,892,1806,18554,1733,2,0,goals,"{'data': {'player_id': 1806, 'team_id': 581, 'country_id': 1439, 'position_id': 3, 'common_name': 'W. Khazri', 'display_name': 'Wahbi Khazri', 'fullname': 'Wahbi Khazri', 'firstname': 'Wahbi', 'lastname': 'Khazri', 'nationality': 'Tunisia', 'birthdate': '08/02/1991', 'birthcountry': 'France', 'birthplace': 'Ajaccio', 'height': '182 cm', 'weight': '76 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/14/1806.png', 'team': {'data': {'id': 581, 'legacy_id': 555, 'name': 'Montpellier', 'short_code': 'MPL', 'twitter': '@MontpellierHSC', 'country_id': 17, 'national_team': False, 'founded': 1974, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/5/581.png', 'venue_id': 126, 'current_season_id': 19745, 'is_placeholder': False}}}}"
12,892,32130,18597,1727,1,0,goals,"{'data': {'player_id': 32130, 'team_id': 1079, 'country_id': 479, 'position_id': 3, 'common_name': 'G. Haraguchi', 'display_name': 'Genki Haraguchi', 'fullname': 'Genki Haraguchi', 'firstname': 'Genki', 'lastname': 'Haraguchi', 'nationality': 'Japan', 'birthdate': '09/05/1991', 'birthcountry': 'Japan', 'birthplace': 'Kumagaya', 'height': '177 cm', 'weight': '68 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/2/32130.png', 'team': {'data': {'id': 1079, 'legacy_id': 67, 'name': 'FC Union Berlin', 'short_code': 'UNB', 'twitter': '@fcunion', 'country_id': 11, 'national_team': False, 'founded': 1966, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/23/1079.png', 'venue_id': 420, 'current_season_id': 19744, 'is_placeholder': False}}}}"
12,892,220040,18720,1733,2,0,goals,"{'data': {'player_id': 220040, 'team_id': 13, 'country_id': 353, 'position_id': 2, 'common_name': 'Y. Mina González', 'display_name': 'Yerry Mina', 'fullname': 'Yerry Fernando Mina González', 'firstname': 'Yerry Fernando', 'lastname': 'Mina González', 'nationality': 'Colombia', 'birthdate': '23/09/1994', 'birthcountry': 'Colombia', 'birthplace': 'Guachené', 'height': '195 cm', 'weight': '94 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/8/220040.png', 'team': {'data': {'id': 13, 'legacy_id': 165, 'name': 'Everton', 'short_code': 'EVE', 'twitter': '@Everton', 'country_id': 462, 'national_team': False, 'founded': 1878, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/13/13.png', 'venue_id': 12, 'current_season_id': 19734, 'is_placeholder': False}}}}"
13,892,31638,18597,1727,1,0,goals,"{'data': {'player_id': 31638, 'team_id': 3663, 'country_id': 479, 'position_id': 3, 'common_name': 'T. Inui', 'display_name': 'Takashi Inui', 'fullname': 'Takashi Inui', 'firstname': 'Takashi', 'lastname': 'Inui', 'nationality': 'Japan', 'birthdate': '02/06/1988', 'birthcountry': 'Japan', 'birthplace': 'Ōmihachiman', 'height': '169 cm', 'weight': '59 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/22/31638.png', 'team': {'data': {'id': 3663, 'legacy_id': 2067, 'name': 'Shimizu S-Pulse', 'short_code': 'SHI', 'twitter': None, 'country_id': 479, 'national_team': False, 'founded': 1991, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/15/3663.png', 'venue_id': 13539, 'current_season_id': 19312, 'is_placeholder': False}}}}"
13,892,268,18588,1733,2,1,goals,"{'data': {'player_id': 268, 'team_id': 3468, 'country_id': 266, 'position_id': 3, 'common_name': 'L. Modrić', 'display_name': 'Luka Modrić', 'fullname': 'Luka Modrić', 'firstname': 'Luka', 'lastname': 'Modrić', 'nationality': 'Croatia', 'birthdate': '09/09/1985', 'birthcountry': 'Croatia', 'birthplace': 'Zadar', 'height': '172 cm', 'weight': '66 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/12/268.png', 'team': {'data': {'id': 3468, 'legacy_id': 117, 'name': 'Real Madrid', 'short_code': 'RMA', 'twitter': '@realmadrid', 'country_id': 32, 'national_team': False, 'founded': 1902, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/12/3468.png', 'venue_id': 2020, 'current_season_id': 19799, 'is_placeholder': False}}}}"
14,892,24613,18583,1727,1,0,goals,"{'data': {'player_id': 24613, 'team_id': 236, 'country_id': 320, 'position_id': 2, 'common_name': 'Zanka', 'display_name': 'Zanka', 'fullname': 'Mathias Jattah-Njie Jørgensen', 'firstname': 'Mathias', 'lastname': 'Jattah-Njie Jørgensen', 'nationality': 'Denmark', 'birthdate': '23/04/1990', 'birthcountry': 'Denmark', 'birthplace': 'København', 'height': '191 cm', 'weight': '79 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/5/24613.png', 'team': {'data': {'id': 236, 'legacy_id': 395, 'name': 'Brentford', 'short_code': 'BRE', 'twitter': '@BrentfordFC', 'country_id': 462, 'national_team': False, 'founded': 1889, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/12/236.png', 'venue_id': 338817, 'current_season_id': 19734, 'is_placeholder': False}}}}"
14,892,1585,18737,1733,2,0,goals,"{'data': {'player_id': 1585, 'team_id': 365, 'country_id': 716, 'position_id': 4, 'common_name': 'A. Musa', 'display_name': 'Ahmed Musa', 'fullname': 'Ahmed Musa', 'firstname': 'Ahmed', 'lastname': 'Musa', 'nationality': 'Nigeria', 'birthdate': '14/10/1992', 'birthcountry': 'Nigeria', 'birthplace': 'Jos', 'height': '171 cm', 'weight': '66 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/17/1585.png', 'team': {'data': {'id': 365, 'legacy_id': 543, 'name': 'Sivasspor', 'short_code': 'SIV', 'twitter': None, 'country_id': 404, 'national_team': False, 'founded': 1967, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/13/365.png', 'venue_id': 73015, 'current_season_id': 19900, 'is_placeholder': False}}}}"
15,892,997,18645,1727,1,1,goals,"{'data': {'player_id': 997, 'team_id': 6, 'country_id': 462, 'position_id': 4, 'common_name': 'H. Kane', 'display_name': 'Harry Kane', 'fullname': 'Harry Kane', 'firstname': 'Harry', 'lastname': 'Kane', 'nationality': 'England', 'birthdate': '28/07/1993', 'birthcountry': 'England', 'birthplace': 'London', 'height': '188 cm', 'weight': '86 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/5/997.png', 'team': {'data': {'id': 6, 'legacy_id': 148, 'name': 'Tottenham Hotspur', 'short_code': 'TOT', 'twitter': '@SpursOfficial', 'country_id': 462, 'national_team': False, 'founded': 1882, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/6/6.png', 'venue_id': 281313, 'current_season_id': 19734, 'is_placeholder': False}}}}"
15,892,4125,18546,1733,2,1,goals,"{'data': {'player_id': 4125, 'team_id': 8, 'country_id': 886, 'position_id': 4, 'common_name': 'M. Salah Ghaly', 'display_name': 'Mohamed Salah', 'fullname': 'Mohamed Salah Ghaly', 'firstname': 'Mohamed', 'lastname': 'Salah Ghaly', 'nationality': 'Egypt', 'birthdate': '15/06/1992', 'birthcountry': 'Egypt', 'birthplace': 'Muḥāfaẓat al Gharbiyya', 'height': '175 cm', 'weight': '71 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/29/4125.png', 'team': {'data': {'id': 8, 'legacy_id': 119, 'name': 'Liverpool', 'short_code': 'LIV', 'twitter': '@LFC', 'country_id': 462, 'national_team': False, 'founded': 1892, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/8/8.png', 'venue_id': 230, 'current_season_id': 19734, 'is_placeholder': False}}}}"
16,892,184934,18701,1727,1,0,goals,"{'data': {'player_id': 184934, 'team_id': 652, 'country_id': 20, 'position_id': 2, 'common_name': 'Pepe', 'display_name': 'Pepe', 'fullname': 'Kléper Laveran Lima Ferreira', 'firstname': 'Kléper', 'lastname': 'Laveran Lima Ferreira', 'nationality': 'Portugal', 'birthdate': '26/02/1983', 'birthcountry': 'Brazil', 'birthplace': 'Maceió', 'height': '188 cm', 'weight': '81 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/6/184934.png', 'team': {'data': {'id': 652, 'legacy_id': 136, 'name': 'Porto', 'short_code': 'POR', 'twitter': '@FCPorto', 'country_id': 20, 'national_team': False, 'founded': 1893, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/12/652.png', 'venue_id': 165, 'current_season_id': 19896, 'is_placeholder': False}}}}"
16,892,4313,18567,1733,2,0,goals,"{'data': {'player_id': 4313, 'team_id': 6, 'country_id': 712, 'position_id': 4, 'common_name': 'H. Son', 'display_name': 'Heung-Min Son', 'fullname': 'Heung-Min Son', 'firstname': 'Heung-Min', 'lastname': 'Son', 'nationality': 'Korea Republic', 'birthdate': '08/07/1992', 'birthcountry': 'Korea Republic', 'birthplace': 'Chuncheon', 'height': '183 cm', 'weight': '78 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/25/4313.png', 'team': {'data': {'id': 6, 'legacy_id': 148, 'name': 'Tottenham Hotspur', 'short_code': 'TOT', 'twitter': '@SpursOfficial', 'country_id': 462, 'national_team': False, 'founded': 1882, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/6/6.png', 'venue_id': 281313, 'current_season_id': 19734, 'is_placeholder': False}}}}"
17,892,30965,18588,1727,1,0,goals,"{'data': {'player_id': 30965, 'team_id': None, 'country_id': 266, 'position_id': 4, 'common_name': 'M. Mandžukić', 'display_name': 'Mario Mandžukić', 'fullname': 'Mario Mandžukić', 'firstname': 'Mario', 'lastname': 'Mandžukić', 'nationality': 'Croatia', 'birthdate': '21/05/1986', 'birthcountry': 'Croatia', 'birthplace': 'Slavonski Brod', 'height': '190 cm', 'weight': '85 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/21/30965.png'}}"
17,892,982,18645,1733,2,0,goals,"{'data': {'player_id': 982, 'team_id': 9, 'country_id': 462, 'position_id': 2, 'common_name': 'J. Stones', 'display_name': 'John Stones', 'fullname': 'John Stones', 'firstname': 'John', 'lastname': 'Stones', 'nationality': 'England', 'birthdate': '28/05/1994', 'birthcountry': 'England', 'birthplace': 'Barnsley', 'height': '188 cm', 'weight': '70 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/22/982.png', 'team': {'data': {'id': 9, 'legacy_id': 127, 'name': 'Manchester City', 'short_code': 'MCI', 'twitter': '@ManCity', 'country_id': 462, 'national_team': False, 'founded': 1880, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/9/9.png', 'venue_id': 151, 'current_season_id': 19734, 'is_placeholder': False}}}}"
18,892,186911,18644,1727,1,0,goals,"{'data': {'player_id': 186911, 'team_id': 2696, 'country_id': 44, 'position_id': 2, 'common_name': 'G. Mercado', 'display_name': 'Gabriel Mercado', 'fullname': 'Gabriel Iván Mercado', 'firstname': 'Gabriel Iván', 'lastname': 'Mercado', 'nationality': 'Argentina', 'birthdate': '18/03/1987', 'birthcountry': 'Argentina', 'birthplace': 'Puerto Madryn', 'height': '180 cm', 'weight': '85 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/31/186911.png', 'team': {'data': {'id': 2696, 'legacy_id': 1134, 'name': 'Internacional', 'short_code': 'INL', 'twitter': None, 'country_id': 5, 'national_team': False, 'founded': 1909, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/8/2696.png', 'venue_id': 1604, 'current_season_id': 19434, 'is_placeholder': False}}}}"
18,892,947,15251,1733,2,0,goals,"{'data': {'player_id': 947, 'team_id': 828, 'country_id': 158, 'position_id': 4, 'common_name': 'L. Suárez Díaz', 'display_name': 'Luis Suárez', 'fullname': 'Luis Alberto Suárez Díaz', 'firstname': 'Luis Alberto', 'lastname': 'Suárez Díaz', 'nationality': 'Uruguay', 'birthdate': '24/01/1987', 'birthcountry': 'Uruguay', 'birthplace': 'Salto', 'height': '182 cm', 'weight': '86 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/19/947.png', 'team': {'data': {'id': 828, 'legacy_id': 254, 'name': 'Nacional', 'short_code': None, 'twitter': None, 'country_id': 158, 'national_team': False, 'founded': 1899, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/28/828.png', 'venue_id': 285, 'current_season_id': 19421, 'is_placeholder': False}}}}"
19,892,220040,18720,1727,1,0,goals,"{'data': {'player_id': 220040, 'team_id': 13, 'country_id': 353, 'position_id': 2, 'common_name': 'Y. Mina González', 'display_name': 'Yerry Mina', 'fullname': 'Yerry Fernando Mina González', 'firstname': 'Yerry Fernando', 'lastname': 'Mina González', 'nationality': 'Colombia', 'birthdate': '23/09/1994', 'birthcountry': 'Colombia', 'birthplace': 'Guachené', 'height': '195 cm', 'weight': '94 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/8/220040.png', 'team': {'data': {'id': 13, 'legacy_id': 165, 'name': 'Everton', 'short_code': 'EVE', 'twitter': '@Everton', 'country_id': 462, 'national_team': False, 'founded': 1878, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/13/13.png', 'venue_id': 12, 'current_season_id': 19734, 'is_placeholder': False}}}}"
19,892,1359,18644,1733,1,0,goals,"{'data': {'player_id': 1359, 'team_id': None, 'country_id': 44, 'position_id': 4, 'common_name': 'S. Agüero del Castillo', 'display_name': 'Sergio Agüero', 'fullname': 'Sergio Leonel Agüero del Castillo', 'firstname': 'Sergio Leonel', 'lastname': 'Agüero del Castillo', 'nationality': 'Argentina', 'birthdate': '02/06/1988', 'birthcountry': 'Argentina', 'birthplace': 'Quilmes', 'height': '173 cm', 'weight': '70 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/15/1359.png'}}"
20,892,35574,18647,1727,1,0,goals,"{'data': {'player_id': 35574, 'team_id': 503, 'country_id': 17, 'position_id': 2, 'common_name': 'B. Pavard', 'display_name': 'Benjamin Pavard', 'fullname': 'Benjamin Pavard', 'firstname': 'Benjamin', 'lastname': 'Pavard', 'nationality': 'France', 'birthdate': '28/03/1996', 'birthcountry': 'France', 'birthplace': 'Maubeuge', 'height': '186 cm', 'weight': '76 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/22/35574.png', 'team': {'data': {'id': 503, 'legacy_id': 39, 'name': 'FC Bayern München', 'short_code': 'BAY', 'twitter': '@FCBayern', 'country_id': 11, 'national_team': False, 'founded': 1900, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/23/503.png', 'venue_id': 53, 'current_season_id': 19744, 'is_placeholder': False}}}}"
20,892,303410,18562,1733,1,0,goals,"{'data': {'player_id': 303410, 'team_id': 7011, 'country_id': 35376, 'position_id': 3, 'common_name': 'S. Al Dawsari', 'display_name': 'Salem Al Dawsari', 'fullname': 'Salem Mohammed Al Dawsari', 'firstname': 'Salem Mohammed', 'lastname': 'Al Dawsari', 'nationality': 'Saudi Arabia', 'birthdate': '19/08/1991', 'birthcountry': 'Saudi Arabia', 'birthplace': 'Jeddah', 'height': '171 cm', 'weight': '72 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/18/303410.png', 'team': {'data': {'id': 7011, 'legacy_id': 1703, 'name': 'Al Hilal', 'short_code': 'ALH', 'twitter': None, 'country_id': 35376, 'national_team': False, 'founded': 1957, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/3/7011.png', 'venue_id': 1503, 'current_season_id': 20310, 'is_placeholder': False}}}}"
21,892,915,18743,1727,1,0,goals,"{'data': {'player_id': 915, 'team_id': 2555, 'country_id': 556, 'position_id': 2, 'common_name': 'J. Vertonghen', 'display_name': 'Jan Vertonghen', 'fullname': 'Jan Vertonghen', 'firstname': 'Jan', 'lastname': 'Vertonghen', 'nationality': 'Belgium', 'birthdate': '24/04/1987', 'birthcountry': 'Belgium', 'birthplace': 'Sint-Niklaas', 'height': '189 cm', 'weight': '86 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/19/915.png', 'team': {'data': {'id': 2555, 'legacy_id': 125, 'name': 'Anderlecht', 'short_code': 'ADL', 'twitter': '@rscanderlecht', 'country_id': 556, 'national_team': False, 'founded': 1908, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/27/2555.png', 'venue_id': 1528, 'current_season_id': 19785, 'is_placeholder': False}}}}"
21,892,302989,18562,1733,1,1,goals,"{'data': {'player_id': 302989, 'team_id': 7011, 'country_id': 35376, 'position_id': 3, 'common_name': 'S. Al Faraj', 'display_name': 'Salman Al Faraj', 'fullname': 'Salman Mohammed Al Faraj', 'firstname': 'Salman Mohammed', 'lastname': 'Al Faraj', 'nationality': 'Saudi Arabia', 'birthdate': '01/08/1989', 'birthcountry': 'Saudi Arabia', 'birthplace': 'Medina', 'height': '175 cm', 'weight': '69 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/13/302989.png', 'team': {'data': {'id': 7011, 'legacy_id': 1703, 'name': 'Al Hilal', 'short_code': 'ALH', 'twitter': None, 'country_id': 35376, 'national_team': False, 'founded': 1957, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/3/7011.png', 'venue_id': 1503, 'current_season_id': 20310, 'is_placeholder': False}}}}"
22,892,185972,18710,1733,1,0,goals,"{'data': {'player_id': 185972, 'team_id': 676, 'country_id': 32, 'position_id': 3, 'common_name': 'F. Alarcón Suárez', 'display_name': 'Isco', 'fullname': 'Francisco Román Alarcón Suárez', 'firstname': 'Francisco Román', 'lastname': 'Alarcón Suárez', 'nationality': 'Spain', 'birthdate': '21/04/1992', 'birthcountry': 'Spain', 'birthplace': 'Benalmádena', 'height': '176 cm', 'weight': '79 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/20/185972.png', 'team': {'data': {'id': 676, 'legacy_id': 162, 'name': 'Sevilla', 'short_code': 'SEV', 'twitter': '@SevillaFC', 'country_id': 32, 'national_team': False, 'founded': 1890, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/4/676.png', 'venue_id': 177, 'current_season_id': 19799, 'is_placeholder': False}}}}"
23,892,4035,18701,1733,1,0,goals,"{'data': {'player_id': 4035, 'team_id': None, 'country_id': 20, 'position_id': 3, 'common_name': 'R. Andrade Quaresma Bernardo', 'display_name': 'Ricardo Quaresma', 'fullname': 'Ricardo Andrade Quaresma Bernardo', 'firstname': 'Ricardo', 'lastname': 'Andrade Quaresma Bernardo', 'nationality': 'Portugal', 'birthdate': '26/09/1983', 'birthcountry': 'Portugal', 'birthplace': 'Lisboa', 'height': '175 cm', 'weight': '67 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/3/4035.png'}}"
24,892,109126,18652,1733,1,1,goals,"{'data': {'player_id': 109126, 'team_id': 368, 'country_id': 488, 'position_id': 4, 'common_name': 'K. Ansarifard', 'display_name': 'Karim Ansarifard', 'fullname': 'Karim Ansarifard', 'firstname': 'Karim', 'lastname': 'Ansarifard', 'nationality': 'Iran', 'birthdate': '03/04/1990', 'birthcountry': 'Iran', 'birthplace': 'Ardabil', 'height': '181 cm', 'weight': '77 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/6/109126.png', 'team': {'data': {'id': 368, 'legacy_id': 1892, 'name': 'Omonia Nicosia', 'short_code': 'OMO', 'twitter': None, 'country_id': 116, 'national_team': False, 'founded': 1948, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/16/368.png', 'venue_id': 1553, 'current_season_id': 19926, 'is_placeholder': False}}}}"
25,892,800,18710,1733,1,0,goals,"{'data': {'player_id': 800, 'team_id': 36, 'country_id': 32, 'position_id': 4, 'common_name': 'I. Aspas Juncal', 'display_name': 'Iago Aspas', 'fullname': 'Iago Aspas Juncal', 'firstname': 'Iago', 'lastname': 'Aspas Juncal', 'nationality': 'Spain', 'birthdate': '01/08/1987', 'birthcountry': 'Spain', 'birthplace': 'Moaña', 'height': '176 cm', 'weight': '67 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/0/800.png', 'team': {'data': {'id': 36, 'legacy_id': 290, 'name': 'Celta de Vigo', 'short_code': 'CLV', 'twitter': '@RCCelta', 'country_id': 32, 'national_team': False, 'founded': 1923, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/4/36.png', 'venue_id': 9239, 'current_season_id': 19799, 'is_placeholder': False}}}}"
26,892,84462,18564,1733,1,0,goals,"{'data': {'player_id': 84462, 'team_id': 15, 'country_id': 47, 'position_id': 2, 'common_name': 'L. Augustinsson', 'display_name': 'Ludwig Augustinsson', 'fullname': 'Ludwig Augustinsson', 'firstname': 'Ludwig', 'lastname': 'Augustinsson', 'nationality': 'Sweden', 'birthdate': '21/04/1994', 'birthcountry': 'Sweden', 'birthplace': 'Stockholm', 'height': '181 cm', 'weight': '76 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/14/84462.png', 'team': {'data': {'id': 15, 'legacy_id': 386, 'name': 'Aston Villa', 'short_code': 'AVA', 'twitter': '@AVFCOfficial', 'country_id': 462, 'national_team': False, 'founded': 1874, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/15/15.png', 'venue_id': 5, 'current_season_id': 19734, 'is_placeholder': False}}}}"
27,892,31670,18588,1733,1,0,goals,"{'data': {'player_id': 31670, 'team_id': 102, 'country_id': 266, 'position_id': 3, 'common_name': 'M. Badelj', 'display_name': 'Milan Badelj', 'fullname': 'Milan Badelj', 'firstname': 'Milan', 'lastname': 'Badelj', 'nationality': 'Croatia', 'birthdate': '25/02/1989', 'birthcountry': 'Croatia', 'birthplace': 'Zagreb', 'height': '186 cm', 'weight': '76 kg', 'image_path': 'https://cdn.sportmonks.com/images/soccer/players/22/31670.png', 'team': {'data': {'id': 102, 'legacy_id': 324, 'name': 'Genoa', 'short_code': 'GEN', 'twitter': '@GenoaCFC', 'country_id': 251, 'national_team': False, 'founded': 1893, 'logo_path': 'https://cdn.sportmonks.com/images/soccer/teams/6/102.png', 'venue_id': 86, 'current_season_id': 20080, 'is_placeholder': False}}}}"
